step,host,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-pinning,pinning,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_INS,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,total fast htm commit~2,total fast htm abort~2,total fallback commit~2,total fallback abort~2,seconds global lock is held~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step2254,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,36,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,58326021,58317332,11664335,29126374,10000,,,,,,10000,203751.13,20,100000,36,debra,new,none,,7,1,,10.3457,2.1489,3672.58,,3751.13,,,,,,290577278 ,103524893 ,686470 ,0 ,2.81783 ,,,,,,,"step2254.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 36 -nrq 0 >> output.zyra.dsbench/step2254.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2255,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,36,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,58103238,58118711,11622194,29020374,10000,,,,,,10000,203840.93,20,100000,36,debra,new,none,,7,1,,10.3158,2.14698,3717.99,,3840.93,,,,,,289519162 ,100724395 ,684578 ,0 ,2.82703 ,,,,,,,"step2255.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 36 -nrq 0 >> output.zyra.dsbench/step2255.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2256,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,36,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,58819375,58827404,11764677,29379657,10000,,,,,,10000,203790.32,20,100000,36,debra,new,none,,7,1,,10.3183,2.14359,3701.25,,3790.32,,,,,,293103347 ,101669626 ,693227 ,0 ,2.82785 ,,,,,,,"step2256.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 36 -nrq 0 >> output.zyra.dsbench/step2256.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2257,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,35,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,29055367,29068352,5812371,14533690,10000,,,,,,10000,2013596.2,20,100000,35,debra,new,none,,7,1,,11.6005,2.97091,7368.02,,13596.2,,,,,,144787370 ,59404019 ,549538 ,0 ,5.97665 ,,,,,,,"step2257.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.35.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 35 -nrq 1 >> output.zyra.dsbench/step2257.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.35.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2258,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,35,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,29198929,29187736,5838666,14601130,10000,,,,,,10000,2013429.6,20,100000,35,debra,new,none,,7,1,,11.4853,2.95326,7316.13,,13429.6,,,,,,145456311 ,59022853 ,554998 ,0 ,5.94175 ,,,,,,,"step2258.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.35.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 35 -nrq 1 >> output.zyra.dsbench/step2258.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.35.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2259,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,35,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,28916344,28913510,5782985,14462440,10000,,,,,,10000,2013717.3,20,100000,35,debra,new,none,,7,1,,11.5425,2.94899,7453.32,,13717.3,,,,,,144076622 ,59719282 ,547779 ,0 ,5.98039 ,,,,,,,"step2259.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.35.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 35 -nrq 1 >> output.zyra.dsbench/step2259.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.35.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step225,zyra,dsbench_tl2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,53,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,14549021,14550307,2909932,29069187,10000,,,,,,10000,54095.69,5,100000,53,debra,new,none,,8,1,,22.4305,0.705329,4672.53,,4095.69,,,,,,,,,,,,,,,,,"step225.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 53 -nrq 1 >> output.zyra.dsbench/step225.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1125,zyra,dsbench_tl2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,1,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,1362543,1362251,272479,2723449,10000,,,,,,10000,52595.75,5,10000,1,debra,new,none,,8,1,,5.08053,0.00855771,1191.42,,2595.75,,,,,,,,,,,,,,,,,"step1125.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 1 -nrq 0 >> output.zyra.dsbench/step1125.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1011,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,126,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,71204554,71206719,14241127,142263251,10000,,,,,,10000,51123.93,5,10000,126,debra,new,none,,8,1,,8.93952,1.32451,2319.72,,1123.93,,,,,,298376884 ,1179515572 ,888148 ,41421 ,0 ,,,,,,,"step1011.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step1011.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2260,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,54,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,69566375,69601849,13916822,34748536,10000,,,,,,10000,204974.33,20,100000,54,debra,new,none,,7,1,,10.5875,2.15719,4229.16,,4974.33,,,,,,346663644 ,132465923 ,821724 ,0 ,3.55677 ,,,,,,,"step2260.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.54.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 54 -nrq 0 >> output.zyra.dsbench/step2260.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.54.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2261,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,54,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,69958973,69961411,13992038,34938667,10000,,,,,,10000,204928.58,20,100000,54,debra,new,none,,7,1,,10.5844,2.16398,4204.06,,4928.58,,,,,,348556848 ,133439706 ,829831 ,0 ,3.53719 ,,,,,,,"step2261.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.54.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 54 -nrq 0 >> output.zyra.dsbench/step2261.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.54.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2262,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,54,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,69939088,69923974,13986306,34929122,10000,,,,,,10000,204963.01,20,100000,54,debra,new,none,,7,1,,10.67,2.17482,4205.34,,4963.01,,,,,,348467761 ,133720776 ,823460 ,0 ,3.54777 ,,,,,,,"step2262.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.54.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 54 -nrq 0 >> output.zyra.dsbench/step2262.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.54.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2263,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,53,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,36656396,36660299,7331669,18324117,10000,,,,,,10000,2015307.7,20,100000,53,debra,new,none,,7,1,,11.4952,2.77851,8051.84,,15307.7,,,,,,182627330 ,79998230 ,613842 ,0 ,6.25021 ,,,,,,,"step2263.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 53 -nrq 1 >> output.zyra.dsbench/step2263.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2264,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,53,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,36069740,36073275,7214301,18034296,10000,,,,,,10000,2015408.4,20,100000,53,debra,new,none,,7,1,,11.8115,2.81994,8186.21,,15408.4,,,,,,179725617 ,83327454 ,617346 ,0 ,6.19764 ,,,,,,,"step2264.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 53 -nrq 1 >> output.zyra.dsbench/step2264.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2265,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,53,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,36483510,36486186,7296969,18241066,10000,,,,,,10000,2015162.6,20,100000,53,debra,new,none,,7,1,,11.5533,2.78109,8068.85,,15162.6,,,,,,181798188 ,82701459 ,612474 ,0 ,6.18285 ,,,,,,,"step2265.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 53 -nrq 1 >> output.zyra.dsbench/step2265.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2266,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,72,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,15167932,15167363,3033529,7574934,10000,,,,,,10000,2010968.4,20,100000,72,debra,new,none,,7,1,,29.8126,5.67623,25124,,10968.4,,,,,,72772180 ,150657450 ,2977166 ,0 ,2.74633 ,,,,,,,"step2266.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 72 -nrq 0 >> output.zyra.dsbench/step2266.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2267,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,72,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,78990154,78997782,15798793,39452872,10000,,,,,,10000,205994.31,20,100000,72,debra,new,none,,7,1,,10.9149,2.17398,4815.72,,5994.31,,,,,,393596964 ,163473142 ,931762 ,0 ,3.98923 ,,,,,,,"step2267.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 72 -nrq 0 >> output.zyra.dsbench/step2267.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2268,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,72,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,77859572,77871784,15573135,38883534,10000,,,,,,10000,206118.84,20,100000,72,debra,new,none,,7,1,,10.8983,2.1796,4871.86,,6118.84,,,,,,387917412 ,165065106 ,917937 ,0 ,4.01152 ,,,,,,,"step2268.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 72 -nrq 0 >> output.zyra.dsbench/step2268.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step2269,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,71,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,42632219,42642340,8527455,21309810,10000,,,,,,10000,2017105.9,20,100000,71,debra,new,none,,7,1,,11.7599,2.69221,8897.42,,17105.9,,,,,,212425525 ,99364539 ,672577 ,0 ,6.41922 ,,,,,,,"step2269.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step2269.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1126,zyra,dsbench_tl2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,18,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,16011899,16006253,3201815,31974060,10000,,,,,,10000,52580.9,5,10000,18,debra,new,none,,8,1,,6.56088,0.00893278,1273.6,,2580.9,,,,,,,,,,,,,,,,,"step1126.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.18.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 18 -nrq 0 >> output.zyra.dsbench/step1126.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.18.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step226,zyra,dsbench_tl2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,72,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,20994627,20992395,4198702,41938687,10000,,,,,,10000,53284.87,5,100000,72,debra,new,none,,8,1,,22.2413,0.628597,4304.81,,3284.87,,,,,,,,,,,,,,,,,"step226.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 72 -nrq 0 >> output.zyra.dsbench/step226.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
